energy_eV,cross_section_cm2
68.0,6.709797200278033e-18
68.1,6.7115889726018305e-18
68.2,6.7133499658628145e-18
68.3,6.715080368986582e-18
68.4,6.716780370898731e-18
68.5,6.718450160524858e-18
68.6,6.72008992679056e-18
68.7,6.721699858621434e-18
68.8,6.7232801449430756e-18
68.9,6.724830974681083e-18
69.0,6.726352536761052e-18
69.1,6.727845020108583e-18
69.2,6.7293086136492676e-18
69.3,6.730743506308706e-18
69.4,6.732149887012495e-18
69.5,6.7335279446862295e-18
69.6,6.734877868255508e-18
69.7,6.736199846645929e-18
69.8,6.737494068783086e-18
69.9,6.738760723592577e-18
70.0,6.74e-18
70.1,6.741212088825716e-18
70.2,6.742397188469146e-18
70.3,6.743555499224474e-18
70.4,6.744687221385885e-18
70.5,6.745792555247566e-18
70.6,6.746871701103701e-18
70.7,6.7479248592484755e-18
70.8,6.748952229976074e-18
70.9,6.749954013580683e-18
71.0,6.7509304103564866e-18
71.1,6.75188162059767e-18
71.2,6.75280784459842e-18
71.3,6.753709282652921e-18
71.4,6.754586135055356e-18
71.5,6.7554386020999134e-18
71.6,6.7562668840807765e-18
71.7,6.757071181292132e-18
71.8,6.757851694028163e-18
71.9,6.758608622583056e-18
72.0,6.759342167250996e-18
72.1,6.7600525283261686e-18
72.2,6.760739906102759e-18
72.3,6.76140450087495e-18
72.4,6.762046512936932e-18
72.5,6.762666142582884e-18
72.6,6.763263590106995e-18
72.7,6.763839055803451e-18
72.8,6.764392739966434e-18
72.9,6.764924842890133e-18
73.0,6.7654355648687285e-18
73.1,6.765925106196409e-18
73.2,6.766393667167359e-18
73.3,6.766841448075765e-18
73.4,6.767268649215809e-18
73.5,6.767675470881679e-18
73.6,6.768062113367559e-18
73.7,6.768428776967636e-18
73.8,6.768775661976091e-18
73.9,6.769102968687113e-18
74.0,6.7694108973948854e-18
74.1,6.7696996483935945e-18
74.2,6.769969421977425e-18
74.3,6.770220418440563e-18
74.4,6.770452838077193e-18
74.5,6.770666881181499e-18
74.6,6.770862748047668e-18
74.7,6.771040638969884e-18
74.8,6.771200754242333e-18
74.9,6.771343294159199e-18
75.0,6.771468459014668e-18
75.1,6.7715764491029264e-18
75.2,6.771667464718158e-18
75.3,6.771741706154548e-18
75.4,6.771799373706282e-18
75.5,6.771840667667544e-18
75.6,6.771865788332522e-18
